"url","user","problem"
"https://www.hackerrank.com/rest/contests/master/challenges/cat-jogging/hackers/harshnikam4536/download_solution","harshnikam4536","cat-jogging"
"https://www.hackerrank.com/rest/contests/master/challenges/quadrant-queries/hackers/harshnikam4536/download_solution","harshnikam4536","quadrant-queries"
"https://www.hackerrank.com/rest/contests/master/challenges/hacker-country/hackers/harshnikam4536/download_solution","harshnikam4536","hacker-country"
"https://www.hackerrank.com/rest/contests/master/challenges/missile-defend/hackers/harshnikam4536/download_solution","harshnikam4536","missile-defend"
"https://www.hackerrank.com/rest/contests/master/challenges/huarongdao/hackers/harshnikam4536/download_solution","harshnikam4536","huarongdao"
"https://www.hackerrank.com/rest/contests/master/challenges/training-the-army/hackers/harshnikam4536/download_solution","harshnikam4536","training-the-army"
"https://www.hackerrank.com/rest/contests/master/challenges/jim-and-his-lan-party/hackers/harshnikam4536/download_solution","harshnikam4536","jim-and-his-lan-party"
"https://www.hackerrank.com/rest/contests/master/challenges/travel-in-hackerland/hackers/harshnikam4536/download_solution","harshnikam4536","travel-in-hackerland"
"https://www.hackerrank.com/rest/contests/master/challenges/alex-vs-fedor/hackers/harshnikam4536/download_solution","harshnikam4536","alex-vs-fedor"
"https://www.hackerrank.com/rest/contests/master/challenges/vertical-paths/hackers/harshnikam4536/download_solution","harshnikam4536","vertical-paths"
"https://www.hackerrank.com/rest/contests/master/challenges/drive/hackers/harshnikam4536/download_solution","harshnikam4536","drive"
"https://www.hackerrank.com/rest/contests/master/challenges/tsp-grid/hackers/harshnikam4536/download_solution","harshnikam4536","tsp-grid"
"https://www.hackerrank.com/rest/contests/master/challenges/road-network/hackers/harshnikam4536/download_solution","harshnikam4536","road-network"
"https://www.hackerrank.com/rest/contests/master/challenges/going-office/hackers/harshnikam4536/download_solution","harshnikam4536","going-office"
"https://www.hackerrank.com/rest/contests/master/challenges/tree-splitting/hackers/harshnikam4536/download_solution","harshnikam4536","tree-splitting"
"https://www.hackerrank.com/rest/contests/master/challenges/ticket/hackers/harshnikam4536/download_solution","harshnikam4536","ticket"
"https://www.hackerrank.com/rest/contests/master/challenges/dfs-edges/hackers/harshnikam4536/download_solution","harshnikam4536","dfs-edges"
"https://www.hackerrank.com/rest/contests/master/challenges/diameter-minimization/hackers/harshnikam4536/download_solution","harshnikam4536","diameter-minimization"
"https://www.hackerrank.com/rest/contests/master/challenges/airports/hackers/harshnikam4536/download_solution","harshnikam4536","airports"
"https://www.hackerrank.com/rest/contests/master/challenges/definite-random-walks/hackers/harshnikam4536/download_solution","harshnikam4536","definite-random-walks"
"https://www.hackerrank.com/rest/contests/master/challenges/minimum-absolute-difference-in-an-array/hackers/harshnikam4536/download_solution","harshnikam4536","minimum-absolute-difference-in-an-array"
"https://www.hackerrank.com/rest/contests/master/challenges/marcs-cakewalk/hackers/harshnikam4536/download_solution","harshnikam4536","marcs-cakewalk"
"https://www.hackerrank.com/rest/contests/master/challenges/grid-challenge/hackers/harshnikam4536/download_solution","harshnikam4536","grid-challenge"
"https://www.hackerrank.com/rest/contests/master/challenges/luck-balance/hackers/harshnikam4536/download_solution","harshnikam4536","luck-balance"
"https://www.hackerrank.com/rest/contests/master/challenges/maximum-perimeter-triangle/hackers/harshnikam4536/download_solution","harshnikam4536","maximum-perimeter-triangle"
"https://www.hackerrank.com/rest/contests/master/challenges/beautiful-pairs/hackers/harshnikam4536/download_solution","harshnikam4536","beautiful-pairs"
"https://www.hackerrank.com/rest/contests/master/challenges/candies/hackers/harshnikam4536/download_solution","harshnikam4536","candies"
"https://www.hackerrank.com/rest/contests/master/challenges/sherlock-and-the-beast/hackers/harshnikam4536/download_solution","harshnikam4536","sherlock-and-the-beast"
"https://www.hackerrank.com/rest/contests/master/challenges/priyanka-and-toys/hackers/harshnikam4536/download_solution","harshnikam4536","priyanka-and-toys"
"https://www.hackerrank.com/rest/contests/master/challenges/largest-permutation/hackers/harshnikam4536/download_solution","harshnikam4536","largest-permutation"
"https://www.hackerrank.com/rest/contests/master/challenges/mark-and-toys/hackers/harshnikam4536/download_solution","harshnikam4536","mark-and-toys"
"https://www.hackerrank.com/rest/contests/master/challenges/greedy-florist/hackers/harshnikam4536/download_solution","harshnikam4536","greedy-florist"
"https://www.hackerrank.com/rest/contests/master/challenges/angry-children/hackers/harshnikam4536/download_solution","harshnikam4536","angry-children"
"https://www.hackerrank.com/rest/contests/master/challenges/jim-and-the-orders/hackers/harshnikam4536/download_solution","harshnikam4536","jim-and-the-orders"
"https://www.hackerrank.com/rest/contests/master/challenges/two-arrays/hackers/harshnikam4536/download_solution","harshnikam4536","two-arrays"
"https://www.hackerrank.com/rest/contests/master/challenges/board-cutting/hackers/harshnikam4536/download_solution","harshnikam4536","board-cutting"
"https://www.hackerrank.com/rest/contests/master/challenges/reverse-shuffle-merge/hackers/harshnikam4536/download_solution","harshnikam4536","reverse-shuffle-merge"
"https://www.hackerrank.com/rest/contests/master/challenges/pylons/hackers/harshnikam4536/download_solution","harshnikam4536","pylons"
"https://www.hackerrank.com/rest/contests/master/challenges/cloudy-day/hackers/harshnikam4536/download_solution","harshnikam4536","cloudy-day"
"https://www.hackerrank.com/rest/contests/master/challenges/chief-hopper/hackers/harshnikam4536/download_solution","harshnikam4536","chief-hopper"
"https://www.hackerrank.com/rest/contests/master/challenges/sherlock-and-minimax/hackers/harshnikam4536/download_solution","harshnikam4536","sherlock-and-minimax"
"https://www.hackerrank.com/rest/contests/master/challenges/accessory-collection/hackers/harshnikam4536/download_solution","harshnikam4536","accessory-collection"
"https://www.hackerrank.com/rest/contests/master/challenges/team-formation/hackers/harshnikam4536/download_solution","harshnikam4536","team-formation"
"https://www.hackerrank.com/rest/contests/master/challenges/fighting-pits/hackers/harshnikam4536/download_solution","harshnikam4536","fighting-pits"
"https://www.hackerrank.com/rest/contests/master/challenges/lena-sort/hackers/harshnikam4536/download_solution","harshnikam4536","lena-sort"
"https://www.hackerrank.com/rest/contests/master/challenges/coin-change/hackers/harshnikam4536/download_solution","harshnikam4536","coin-change"
"https://www.hackerrank.com/rest/contests/master/challenges/equal/hackers/harshnikam4536/download_solution","harshnikam4536","equal"
"https://www.hackerrank.com/rest/contests/master/challenges/flipping-the-matrix/hackers/harshnikam4536/download_solution","harshnikam4536","flipping-the-matrix"
"https://www.hackerrank.com/rest/contests/master/challenges/sherlock-and-cost/hackers/harshnikam4536/download_solution","harshnikam4536","sherlock-and-cost"
"https://www.hackerrank.com/rest/contests/master/challenges/an-interesting-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","an-interesting-game-1"
"https://www.hackerrank.com/rest/contests/master/challenges/new-year-chaos/hackers/harshnikam4536/download_solution","harshnikam4536","new-year-chaos"
"https://www.hackerrank.com/rest/contests/master/challenges/construct-the-array/hackers/harshnikam4536/download_solution","harshnikam4536","construct-the-array"
"https://www.hackerrank.com/rest/contests/master/challenges/bonetrousle/hackers/harshnikam4536/download_solution","harshnikam4536","bonetrousle"
"https://www.hackerrank.com/rest/contests/master/challenges/kingdom-division/hackers/harshnikam4536/download_solution","harshnikam4536","kingdom-division"
"https://www.hackerrank.com/rest/contests/master/challenges/kmp-problem/hackers/harshnikam4536/download_solution","harshnikam4536","kmp-problem"
"https://www.hackerrank.com/rest/contests/master/challenges/sam-and-substrings/hackers/harshnikam4536/download_solution","harshnikam4536","sam-and-substrings"
"https://www.hackerrank.com/rest/contests/master/challenges/beautiful-3-set/hackers/harshnikam4536/download_solution","harshnikam4536","beautiful-3-set"
"https://www.hackerrank.com/rest/contests/master/challenges/fibonacci-modified/hackers/harshnikam4536/download_solution","harshnikam4536","fibonacci-modified"
"https://www.hackerrank.com/rest/contests/master/challenges/inverse-rmq/hackers/harshnikam4536/download_solution","harshnikam4536","inverse-rmq"
"https://www.hackerrank.com/rest/contests/master/challenges/abbr/hackers/harshnikam4536/download_solution","harshnikam4536","abbr"
"https://www.hackerrank.com/rest/contests/master/challenges/two-subarrays/hackers/harshnikam4536/download_solution","harshnikam4536","two-subarrays"
"https://www.hackerrank.com/rest/contests/master/challenges/prime-xor/hackers/harshnikam4536/download_solution","harshnikam4536","prime-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/lovely-triplets/hackers/harshnikam4536/download_solution","harshnikam4536","lovely-triplets"
"https://www.hackerrank.com/rest/contests/master/challenges/array-construction/hackers/harshnikam4536/download_solution","harshnikam4536","array-construction"
"https://www.hackerrank.com/rest/contests/master/challenges/decibinary-numbers/hackers/harshnikam4536/download_solution","harshnikam4536","decibinary-numbers"
"https://www.hackerrank.com/rest/contests/master/challenges/fair-cut/hackers/harshnikam4536/download_solution","harshnikam4536","fair-cut"
"https://www.hackerrank.com/rest/contests/master/challenges/maxsubarray/hackers/harshnikam4536/download_solution","harshnikam4536","maxsubarray"
"https://www.hackerrank.com/rest/contests/master/challenges/angry-children-2/hackers/harshnikam4536/download_solution","harshnikam4536","angry-children-2"
"https://www.hackerrank.com/rest/contests/master/challenges/sherlocks-array-merging-algorithm/hackers/harshnikam4536/download_solution","harshnikam4536","sherlocks-array-merging-algorithm"
"https://www.hackerrank.com/rest/contests/master/challenges/prime-digit-sums/hackers/harshnikam4536/download_solution","harshnikam4536","prime-digit-sums"
"https://www.hackerrank.com/rest/contests/master/challenges/hr-city/hackers/harshnikam4536/download_solution","harshnikam4536","hr-city"
"https://www.hackerrank.com/rest/contests/master/challenges/summing-pieces/hackers/harshnikam4536/download_solution","harshnikam4536","summing-pieces"
"https://www.hackerrank.com/rest/contests/master/challenges/mr-k-marsh/hackers/harshnikam4536/download_solution","harshnikam4536","mr-k-marsh"
"https://www.hackerrank.com/rest/contests/master/challenges/substring-diff/hackers/harshnikam4536/download_solution","harshnikam4536","substring-diff"
"https://www.hackerrank.com/rest/contests/master/challenges/xor-and-sum/hackers/harshnikam4536/download_solution","harshnikam4536","xor-and-sum"
"https://www.hackerrank.com/rest/contests/master/challenges/lego-blocks/hackers/harshnikam4536/download_solution","harshnikam4536","lego-blocks"
"https://www.hackerrank.com/rest/contests/master/challenges/brick-tiling/hackers/harshnikam4536/download_solution","harshnikam4536","brick-tiling"
"https://www.hackerrank.com/rest/contests/master/challenges/alien-languages/hackers/harshnikam4536/download_solution","harshnikam4536","alien-languages"
"https://www.hackerrank.com/rest/contests/master/challenges/stockmax/hackers/harshnikam4536/download_solution","harshnikam4536","stockmax"
"https://www.hackerrank.com/rest/contests/master/challenges/two-robots/hackers/harshnikam4536/download_solution","harshnikam4536","two-robots"
"https://www.hackerrank.com/rest/contests/master/challenges/cuttree/hackers/harshnikam4536/download_solution","harshnikam4536","cuttree"
"https://www.hackerrank.com/rest/contests/master/challenges/taras-beautiful-permutations/hackers/harshnikam4536/download_solution","harshnikam4536","taras-beautiful-permutations"
"https://www.hackerrank.com/rest/contests/master/challenges/wet-shark-and-two-subsequences/hackers/harshnikam4536/download_solution","harshnikam4536","wet-shark-and-two-subsequences"
"https://www.hackerrank.com/rest/contests/master/challenges/array-splitting/hackers/harshnikam4536/download_solution","harshnikam4536","array-splitting"
"https://www.hackerrank.com/rest/contests/master/challenges/choosing-white-balls/hackers/harshnikam4536/download_solution","harshnikam4536","choosing-white-balls"
"https://www.hackerrank.com/rest/contests/master/challenges/mandragora/hackers/harshnikam4536/download_solution","harshnikam4536","mandragora"
"https://www.hackerrank.com/rest/contests/master/challenges/red-john-is-back/hackers/harshnikam4536/download_solution","harshnikam4536","red-john-is-back"
"https://www.hackerrank.com/rest/contests/master/challenges/tutzki-and-lcs/hackers/harshnikam4536/download_solution","harshnikam4536","tutzki-and-lcs"
"https://www.hackerrank.com/rest/contests/master/challenges/grid-walking/hackers/harshnikam4536/download_solution","harshnikam4536","grid-walking"
"https://www.hackerrank.com/rest/contests/master/challenges/matrix-land/hackers/harshnikam4536/download_solution","harshnikam4536","matrix-land"
"https://www.hackerrank.com/rest/contests/master/challenges/unbounded-knapsack/hackers/harshnikam4536/download_solution","harshnikam4536","unbounded-knapsack"
"https://www.hackerrank.com/rest/contests/master/challenges/play-game/hackers/harshnikam4536/download_solution","harshnikam4536","play-game"
"https://www.hackerrank.com/rest/contests/master/challenges/longest-increasing-subsequent/hackers/harshnikam4536/download_solution","harshnikam4536","longest-increasing-subsequent"
"https://www.hackerrank.com/rest/contests/master/challenges/coin-on-the-table/hackers/harshnikam4536/download_solution","harshnikam4536","coin-on-the-table"
"https://www.hackerrank.com/rest/contests/master/challenges/dynamic-programming-classics-the-longest-common-subsequence/hackers/harshnikam4536/download_solution","harshnikam4536","dynamic-programming-classics-the-longest-common-subsequence"
"https://www.hackerrank.com/rest/contests/master/challenges/strplay/hackers/harshnikam4536/download_solution","harshnikam4536","strplay"
"https://www.hackerrank.com/rest/contests/master/challenges/black-n-white-tree-1/hackers/harshnikam4536/download_solution","harshnikam4536","black-n-white-tree-1"
"https://www.hackerrank.com/rest/contests/master/challenges/counting-special-sub-cubes/hackers/harshnikam4536/download_solution","harshnikam4536","counting-special-sub-cubes"
"https://www.hackerrank.com/rest/contests/master/challenges/interval-selection/hackers/harshnikam4536/download_solution","harshnikam4536","interval-selection"
"https://www.hackerrank.com/rest/contests/master/challenges/string-reduction/hackers/harshnikam4536/download_solution","harshnikam4536","string-reduction"
"https://www.hackerrank.com/rest/contests/master/challenges/far-vertices/hackers/harshnikam4536/download_solution","harshnikam4536","far-vertices"
"https://www.hackerrank.com/rest/contests/master/challenges/counting-road-networks/hackers/harshnikam4536/download_solution","harshnikam4536","counting-road-networks"
"https://www.hackerrank.com/rest/contests/master/challenges/superman-celebrates-diwali/hackers/harshnikam4536/download_solution","harshnikam4536","superman-celebrates-diwali"
"https://www.hackerrank.com/rest/contests/master/challenges/hexagonal-grid/hackers/harshnikam4536/download_solution","harshnikam4536","hexagonal-grid"
"https://www.hackerrank.com/rest/contests/master/challenges/queens-on-board/hackers/harshnikam4536/download_solution","harshnikam4536","queens-on-board"
"https://www.hackerrank.com/rest/contests/master/challenges/shashank-and-palindromic-strings/hackers/harshnikam4536/download_solution","harshnikam4536","shashank-and-palindromic-strings"
"https://www.hackerrank.com/rest/contests/master/challenges/points-in-a-plane/hackers/harshnikam4536/download_solution","harshnikam4536","points-in-a-plane"
"https://www.hackerrank.com/rest/contests/master/challenges/turn-off-the-lights/hackers/harshnikam4536/download_solution","harshnikam4536","turn-off-the-lights"
"https://www.hackerrank.com/rest/contests/master/challenges/animal-transport/hackers/harshnikam4536/download_solution","harshnikam4536","animal-transport"
"https://www.hackerrank.com/rest/contests/master/challenges/the-indian-job/hackers/harshnikam4536/download_solution","harshnikam4536","the-indian-job"
"https://www.hackerrank.com/rest/contests/master/challenges/requirement/hackers/harshnikam4536/download_solution","harshnikam4536","requirement"
"https://www.hackerrank.com/rest/contests/master/challenges/a-super-hero/hackers/harshnikam4536/download_solution","harshnikam4536","a-super-hero"
"https://www.hackerrank.com/rest/contests/master/challenges/clues-on-a-binary-path/hackers/harshnikam4536/download_solution","harshnikam4536","clues-on-a-binary-path"
"https://www.hackerrank.com/rest/contests/master/challenges/road-maintenance/hackers/harshnikam4536/download_solution","harshnikam4536","road-maintenance"
"https://www.hackerrank.com/rest/contests/master/challenges/billboards/hackers/harshnikam4536/download_solution","harshnikam4536","billboards"
"https://www.hackerrank.com/rest/contests/master/challenges/beautiful-string/hackers/harshnikam4536/download_solution","harshnikam4536","beautiful-string"
"https://www.hackerrank.com/rest/contests/master/challenges/covering-the-stains/hackers/harshnikam4536/download_solution","harshnikam4536","covering-the-stains"
"https://www.hackerrank.com/rest/contests/master/challenges/gcd-matrix/hackers/harshnikam4536/download_solution","harshnikam4536","gcd-matrix"
"https://www.hackerrank.com/rest/contests/master/challenges/fairy-chess/hackers/harshnikam4536/download_solution","harshnikam4536","fairy-chess"
"https://www.hackerrank.com/rest/contests/master/challenges/suffix-rotation/hackers/harshnikam4536/download_solution","harshnikam4536","suffix-rotation"
"https://www.hackerrank.com/rest/contests/master/challenges/newyear-present/hackers/harshnikam4536/download_solution","harshnikam4536","newyear-present"
"https://www.hackerrank.com/rest/contests/master/challenges/travel-around-the-world/hackers/harshnikam4536/download_solution","harshnikam4536","travel-around-the-world"
"https://www.hackerrank.com/rest/contests/master/challenges/longest-palindromic-subsequence/hackers/harshnikam4536/download_solution","harshnikam4536","longest-palindromic-subsequence"
"https://www.hackerrank.com/rest/contests/master/challenges/candles-2/hackers/harshnikam4536/download_solution","harshnikam4536","candles-2"
"https://www.hackerrank.com/rest/contests/master/challenges/hyper-strings/hackers/harshnikam4536/download_solution","harshnikam4536","hyper-strings"
"https://www.hackerrank.com/rest/contests/master/challenges/swappermutation/hackers/harshnikam4536/download_solution","harshnikam4536","swappermutation"
"https://www.hackerrank.com/rest/contests/master/challenges/extremum-permutations/hackers/harshnikam4536/download_solution","harshnikam4536","extremum-permutations"
"https://www.hackerrank.com/rest/contests/master/challenges/square-subsequences/hackers/harshnikam4536/download_solution","harshnikam4536","square-subsequences"
"https://www.hackerrank.com/rest/contests/master/challenges/dorsey-thief/hackers/harshnikam4536/download_solution","harshnikam4536","dorsey-thief"
"https://www.hackerrank.com/rest/contests/master/challenges/mining/hackers/harshnikam4536/download_solution","harshnikam4536","mining"
"https://www.hackerrank.com/rest/contests/master/challenges/police-operation/hackers/harshnikam4536/download_solution","harshnikam4536","police-operation"
"https://www.hackerrank.com/rest/contests/master/challenges/zurikela/hackers/harshnikam4536/download_solution","harshnikam4536","zurikela"
"https://www.hackerrank.com/rest/contests/master/challenges/modify-the-sequence/hackers/harshnikam4536/download_solution","harshnikam4536","modify-the-sequence"
"https://www.hackerrank.com/rest/contests/master/challenges/longest-mod-path/hackers/harshnikam4536/download_solution","harshnikam4536","longest-mod-path"
"https://www.hackerrank.com/rest/contests/master/challenges/p-sequences/hackers/harshnikam4536/download_solution","harshnikam4536","p-sequences"
"https://www.hackerrank.com/rest/contests/master/challenges/robot/hackers/harshnikam4536/download_solution","harshnikam4536","robot"
"https://www.hackerrank.com/rest/contests/master/challenges/lucky-numbers/hackers/harshnikam4536/download_solution","harshnikam4536","lucky-numbers"
"https://www.hackerrank.com/rest/contests/master/challenges/unfair-game/hackers/harshnikam4536/download_solution","harshnikam4536","unfair-game"
"https://www.hackerrank.com/rest/contests/master/challenges/oil-well/hackers/harshnikam4536/download_solution","harshnikam4536","oil-well"
"https://www.hackerrank.com/rest/contests/master/challenges/find-the-seed/hackers/harshnikam4536/download_solution","harshnikam4536","find-the-seed"
"https://www.hackerrank.com/rest/contests/master/challenges/the-blacklist/hackers/harshnikam4536/download_solution","harshnikam4536","the-blacklist"
"https://www.hackerrank.com/rest/contests/master/challenges/tree-pruning/hackers/harshnikam4536/download_solution","harshnikam4536","tree-pruning"
"https://www.hackerrank.com/rest/contests/master/challenges/ones-and-twos/hackers/harshnikam4536/download_solution","harshnikam4536","ones-and-twos"
"https://www.hackerrank.com/rest/contests/master/challenges/count-scorecards/hackers/harshnikam4536/download_solution","harshnikam4536","count-scorecards"
"https://www.hackerrank.com/rest/contests/master/challenges/vim-war/hackers/harshnikam4536/download_solution","harshnikam4536","vim-war"
"https://www.hackerrank.com/rest/contests/master/challenges/best-spot/hackers/harshnikam4536/download_solution","harshnikam4536","best-spot"
"https://www.hackerrank.com/rest/contests/master/challenges/divisible-numbers/hackers/harshnikam4536/download_solution","harshnikam4536","divisible-numbers"
"https://www.hackerrank.com/rest/contests/master/challenges/unique-divide-and-conquer/hackers/harshnikam4536/download_solution","harshnikam4536","unique-divide-and-conquer"
"https://www.hackerrank.com/rest/contests/master/challenges/happy-king/hackers/harshnikam4536/download_solution","harshnikam4536","happy-king"
"https://www.hackerrank.com/rest/contests/master/challenges/dortmund-dilemma/hackers/harshnikam4536/download_solution","harshnikam4536","dortmund-dilemma"
"https://www.hackerrank.com/rest/contests/master/challenges/super-kth-lis/hackers/harshnikam4536/download_solution","harshnikam4536","super-kth-lis"
"https://www.hackerrank.com/rest/contests/master/challenges/count-ways-1/hackers/harshnikam4536/download_solution","harshnikam4536","count-ways-1"
"https://www.hackerrank.com/rest/contests/master/challenges/hard-drive-disks/hackers/harshnikam4536/download_solution","harshnikam4536","hard-drive-disks"
"https://www.hackerrank.com/rest/contests/master/challenges/separate-the-chocolate/hackers/harshnikam4536/download_solution","harshnikam4536","separate-the-chocolate"
"https://www.hackerrank.com/rest/contests/master/challenges/lonely-integer/hackers/harshnikam4536/download_solution","harshnikam4536","lonely-integer"
"https://www.hackerrank.com/rest/contests/master/challenges/maximizing-xor/hackers/harshnikam4536/download_solution","harshnikam4536","maximizing-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/counter-game/hackers/harshnikam4536/download_solution","harshnikam4536","counter-game"
"https://www.hackerrank.com/rest/contests/master/challenges/xor-se/hackers/harshnikam4536/download_solution","harshnikam4536","xor-se"
"https://www.hackerrank.com/rest/contests/master/challenges/sum-vs-xor/hackers/harshnikam4536/download_solution","harshnikam4536","sum-vs-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/the-great-xor/hackers/harshnikam4536/download_solution","harshnikam4536","the-great-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/flipping-bits/hackers/harshnikam4536/download_solution","harshnikam4536","flipping-bits"
"https://www.hackerrank.com/rest/contests/master/challenges/yet-another-minimax-problem/hackers/harshnikam4536/download_solution","harshnikam4536","yet-another-minimax-problem"
"https://www.hackerrank.com/rest/contests/master/challenges/sansa-and-xor/hackers/harshnikam4536/download_solution","harshnikam4536","sansa-and-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/and-product/hackers/harshnikam4536/download_solution","harshnikam4536","and-product"
"https://www.hackerrank.com/rest/contests/master/challenges/winning-lottery-ticket/hackers/harshnikam4536/download_solution","harshnikam4536","winning-lottery-ticket"
"https://www.hackerrank.com/rest/contests/master/challenges/xoring-ninja/hackers/harshnikam4536/download_solution","harshnikam4536","xoring-ninja"
"https://www.hackerrank.com/rest/contests/master/challenges/cipher/hackers/harshnikam4536/download_solution","harshnikam4536","cipher"
"https://www.hackerrank.com/rest/contests/master/challenges/xor-matrix/hackers/harshnikam4536/download_solution","harshnikam4536","xor-matrix"
"https://www.hackerrank.com/rest/contests/master/challenges/whats-next/hackers/harshnikam4536/download_solution","harshnikam4536","whats-next"
"https://www.hackerrank.com/rest/contests/master/challenges/string-transmission/hackers/harshnikam4536/download_solution","harshnikam4536","string-transmission"
"https://www.hackerrank.com/rest/contests/master/challenges/aorb/hackers/harshnikam4536/download_solution","harshnikam4536","aorb"
"https://www.hackerrank.com/rest/contests/master/challenges/manipulative-numbers/hackers/harshnikam4536/download_solution","harshnikam4536","manipulative-numbers"
"https://www.hackerrank.com/rest/contests/master/challenges/stonegame/hackers/harshnikam4536/download_solution","harshnikam4536","stonegame"
"https://www.hackerrank.com/rest/contests/master/challenges/2s-complement/hackers/harshnikam4536/download_solution","harshnikam4536","2s-complement"
"https://www.hackerrank.com/rest/contests/master/challenges/changing-bits/hackers/harshnikam4536/download_solution","harshnikam4536","changing-bits"
"https://www.hackerrank.com/rest/contests/master/challenges/xor-key/hackers/harshnikam4536/download_solution","harshnikam4536","xor-key"
"https://www.hackerrank.com/rest/contests/master/challenges/maximizing-the-function/hackers/harshnikam4536/download_solution","harshnikam4536","maximizing-the-function"
"https://www.hackerrank.com/rest/contests/master/challenges/xor-subsequence/hackers/harshnikam4536/download_solution","harshnikam4536","xor-subsequence"
"https://www.hackerrank.com/rest/contests/master/challenges/iterate-it/hackers/harshnikam4536/download_solution","harshnikam4536","iterate-it"
"https://www.hackerrank.com/rest/contests/master/challenges/hamming-distance/hackers/harshnikam4536/download_solution","harshnikam4536","hamming-distance"
"https://www.hackerrank.com/rest/contests/master/challenges/pmix/hackers/harshnikam4536/download_solution","harshnikam4536","pmix"
"https://www.hackerrank.com/rest/contests/master/challenges/the-power-sum/hackers/harshnikam4536/download_solution","harshnikam4536","the-power-sum"
"https://www.hackerrank.com/rest/contests/master/challenges/crossword-puzzle/hackers/harshnikam4536/download_solution","harshnikam4536","crossword-puzzle"
"https://www.hackerrank.com/rest/contests/master/challenges/recursive-digit-sum/hackers/harshnikam4536/download_solution","harshnikam4536","recursive-digit-sum"
"https://www.hackerrank.com/rest/contests/master/challenges/simplified-chess-engine/hackers/harshnikam4536/download_solution","harshnikam4536","simplified-chess-engine"
"https://www.hackerrank.com/rest/contests/master/challenges/password-cracker/hackers/harshnikam4536/download_solution","harshnikam4536","password-cracker"
"https://www.hackerrank.com/rest/contests/master/challenges/arithmetic-expressions/hackers/harshnikam4536/download_solution","harshnikam4536","arithmetic-expressions"
"https://www.hackerrank.com/rest/contests/master/challenges/stone-division-2/hackers/harshnikam4536/download_solution","harshnikam4536","stone-division-2"
"https://www.hackerrank.com/rest/contests/master/challenges/k-factorization/hackers/harshnikam4536/download_solution","harshnikam4536","k-factorization"
"https://www.hackerrank.com/rest/contests/master/challenges/bowling-pins/hackers/harshnikam4536/download_solution","harshnikam4536","bowling-pins"
"https://www.hackerrank.com/rest/contests/master/challenges/simplified-chess-engine-ii/hackers/harshnikam4536/download_solution","harshnikam4536","simplified-chess-engine-ii"
"https://www.hackerrank.com/rest/contests/master/challenges/repeat-k-sums/hackers/harshnikam4536/download_solution","harshnikam4536","repeat-k-sums"
"https://www.hackerrank.com/rest/contests/master/challenges/game-of-stones-1/hackers/harshnikam4536/download_solution","harshnikam4536","game-of-stones-1"
"https://www.hackerrank.com/rest/contests/master/challenges/tower-breakers-1/hackers/harshnikam4536/download_solution","harshnikam4536","tower-breakers-1"
"https://www.hackerrank.com/rest/contests/master/challenges/a-chessboard-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","a-chessboard-game-1"
"https://www.hackerrank.com/rest/contests/master/challenges/nim-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","nim-game-1"
"https://www.hackerrank.com/rest/contests/master/challenges/misere-nim-1/hackers/harshnikam4536/download_solution","harshnikam4536","misere-nim-1"
"https://www.hackerrank.com/rest/contests/master/challenges/nimble-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","nimble-game-1"
"https://www.hackerrank.com/rest/contests/master/challenges/alice-and-bobs-silly-game/hackers/harshnikam4536/download_solution","harshnikam4536","alice-and-bobs-silly-game"
"https://www.hackerrank.com/rest/contests/master/challenges/poker-nim-1/hackers/harshnikam4536/download_solution","harshnikam4536","poker-nim-1"
"https://www.hackerrank.com/rest/contests/master/challenges/tower-breakers-revisited-1/hackers/harshnikam4536/download_solution","harshnikam4536","tower-breakers-revisited-1"
"https://www.hackerrank.com/rest/contests/master/challenges/tower-breakers-again-1/hackers/harshnikam4536/download_solution","harshnikam4536","tower-breakers-again-1"
"https://www.hackerrank.com/rest/contests/master/challenges/zero-move-nim/hackers/harshnikam4536/download_solution","harshnikam4536","zero-move-nim"
"https://www.hackerrank.com/rest/contests/master/challenges/chessboard-game-again-1/hackers/harshnikam4536/download_solution","harshnikam4536","chessboard-game-again-1"
"https://www.hackerrank.com/rest/contests/master/challenges/digits-square-board-1/hackers/harshnikam4536/download_solution","harshnikam4536","digits-square-board-1"
"https://www.hackerrank.com/rest/contests/master/challenges/fun-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","fun-game-1"
"https://www.hackerrank.com/rest/contests/master/challenges/stone-division/hackers/harshnikam4536/download_solution","harshnikam4536","stone-division"
"https://www.hackerrank.com/rest/contests/master/challenges/chocolate-in-box/hackers/harshnikam4536/download_solution","harshnikam4536","chocolate-in-box"
"https://www.hackerrank.com/rest/contests/master/challenges/kitty-and-katty/hackers/harshnikam4536/download_solution","harshnikam4536","kitty-and-katty"
"https://www.hackerrank.com/rest/contests/master/challenges/powers-game-1/hackers/harshnikam4536/download_solution","harshnikam4536","powers-game-1"
